timestamp,age,industry,job_title,job_context,annual_salary,additional_comp,currency,"If ""Other,"" please indicate the currency here: ",income_context,work_country,work_state,work_city,years_experience_total,years_experience_field,education_level,gender,race,mean_age
6/6/2021 12:37,55-64,"Business, Finance & Consulting",Consultant,Consultant LMS,56721,,EUR,,,The Netherlands,,Maassluis,21 - 30 years,11 - 20 years,"Professional degree (MD, JD, etc.)",Man,White,59.5
6/7/2021 1:44,25-34,Engineering & Industrial,Senior staff engineer,,153500,6000.0,USD,,,USA,California,Mountain View,2 - 4 years,2 - 4 years,PhD,Woman,"Middle Eastern or Northern African, White",29.5
6/8/2021 15:32,25-34,"Business, Finance & Consulting",Recruiter ,,48000,20000.0,USD,,,United States,Massachusetts,Boston ,2 - 4 years,2 - 4 years,College degree,Woman,White,29.5
6/9/2021 9:18,35-44,Computing & Technology,Senior Technical Writer,,102000,7695.0,CAD,,,Canada,,Toronto,11 - 20 years,11 - 20 years,College degree,Woman,White,39.5
6/9/2021 10:10,25-34,Engineering & Industrial,Senior Financial Analyst,,107000,20000.0,USD,,,United States,Illinois,Chicago,8 - 10 years,8 - 10 years,Master's degree,Man,White,29.5
6/9/2021 12:35,25-34,Computing & Technology,Account Manager,,35000,0.0,GBP,,,England,,London,5-7 years,5-7 years,High School,Woman,White,29.5
6/9/2021 13:23,25-34,Computing & Technology,Content Manager,Manage curriculum development for digital educational products,27000,0.0,GBP,,,UK,,Birmingham,5-7 years,2 - 4 years,College degree,Woman,White,29.5
6/9/2021 13:26,25-34,Computing & Technology,UX Researcher,,66000,,USD,,,Usa,Florida,Remote,11 - 20 years,2 - 4 years,Master's degree,Woman,Black or African American,29.5
6/9/2021 23:07,35-44,Computing & Technology,Senior Copywriter,,89000,17000.0,USD,,,U.S.,Minnesota,Minneapolis,11 - 20 years,8 - 10 years,Master's degree,Woman,White,39.5
6/10/2021 8:35,25-34,Computing & Technology,"Manager, Program Management",,115000,25000.0,USD,,,United States,Texas,Austin,11 - 20 years,5-7 years,College degree,Woman,White,29.5
6/10/2021 18:29,35-44,Health & Life Sciences,Nurse ,,104000,0.0,USD,,,United States,Georgia,Atlanta,11 - 20 years,11 - 20 years,College degree,Woman,White,39.5
6/13/2021 8:23,25-34,Computing & Technology,software engineer,,176000,,USD,,,usa,Maryland,washington DC,8 - 10 years,8 - 10 years,Master's degree,Man,White,29.5
6/14/2021 11:54,55-64,"Business, Finance & Consulting",Strategic Account Manager,,98000,20000.0,USD,,,USA,North Carolina,Raleigh,31 - 40 years,21 - 30 years,College degree,Woman,White,59.5
6/15/2021 10:05,45-54,Engineering & Industrial,Human Resources Generalist,,62000,5000.0,USD,,,US,Ohio,Cincinnati,11 - 20 years,11 - 20 years,College degree,Woman,White,49.5
6/16/2021 18:41,25-34,"Business, Finance & Consulting",Operations Analyst,,71000,1000.0,USD,,,United States,New York,New York City,5-7 years,5-7 years,College degree,Woman,White,29.5
6/16/2021 21:09,25-34,Computing & Technology,Software Engineer II,,78750,4000.0,USD,,,United States,Florida,Fort Lauderdale,11 - 20 years,2 - 4 years,College degree,Woman,"Hispanic, Latino, or Spanish origin, White",29.5
6/18/2021 8:38,35-44,Engineering & Industrial,Program Manager,,196000,35000.0,USD,,,United States,California,Sacramento,21 - 30 years,21 - 30 years,College degree,Man,White,39.5
6/18/2021 20:44,25-34,Government & Public Services,Library Assistant,I oversee circulation desk operations at the library.,32460,62.0,USD,,Additional compensation comes from working evening hours,United States,Hawaii,Honolulu,5-7 years,5-7 years,College degree,Woman,White,29.5
6/20/2021 19:44,25-34,Engineering & Industrial,Senior Staff Engineer,,75000,4000.0,USD,,,United States,California,Los Angeles,5-7 years,5-7 years,Master's degree,Man,"Asian or Asian American, Black or African American",29.5
6/20/2021 21:24,25-34,Engineering & Industrial,Department Manager,,98000,4000.0,USD,,,United States,Wyoming,Jackson,8 - 10 years,5-7 years,Master's degree,Woman,White,29.5
6/21/2021 17:49,35-44,Computing & Technology,DevOps Engineer,,34000,2000.0,GBP,,,UK,,North West,11 - 20 years,8 - 10 years,College degree,Man,White,39.5
6/23/2021 3:43,35-44,"Business, Finance & Consulting",Marketing Content Manager,,69000,,USD,,,USA,Washington,Olympia,8 - 10 years,5-7 years,College degree,Woman,White,39.5
6/23/2021 23:37,25-34,"Business, Finance & Consulting",Senior Tax Accountant ,,75000,,USD,,,United States ,North Carolina,Charlotte ,5-7 years,5-7 years,College degree,Woman,Black or African American,29.5
6/25/2021 0:28,45-54,"Business, Finance & Consulting",Accounting Manager,,75000,,USD,,,usa,New Jersey,cherry hill,8 - 10 years,8 - 10 years,College degree,Woman,Black or African American,49.5
6/25/2021 14:18,25-34,Computing & Technology,Front End Web Developer,,85000,10200.0,USD,,,USA,Utah,Lehi,2 - 4 years,2 - 4 years,College degree,Woman,White,29.5
6/25/2021 16:17,25-34,Computing & Technology,Project Manager,,128000,12800.0,USD,,,USA,Michigan,Madison Heights,11 - 20 years,8 - 10 years,Master's degree,Woman,White,29.5
6/27/2021 19:59,45-54,Computing & Technology,Editorial Director,,105000,,USD,,,USA,California,Los Angeles,31 - 40 years,31 - 40 years,College degree,Woman,White,49.5
6/30/2021 1:01,25-34,"Business, Finance & Consulting",Associate,My scope is investor relations and business development,85000,15000.0,USD,,,United States,District of Columbia,Washington,5-7 years,5-7 years,College degree,Woman,Asian or Asian American,29.5
6/30/2021 16:35,25-34,Engineering & Industrial,Mechanical Engineer II,,94000,16000.0,USD,,,USA,Arizona,Morenci,5-7 years,5-7 years,College degree,Man,Asian or Asian American,29.5
7/1/2021 0:12,35-44,Engineering & Industrial,Senior Architect,,145000,7000.0,USD,,,USA,California,San Francisco,11 - 20 years,11 - 20 years,Master's degree,Woman,Another option not listed here or prefer not to answer,39.5
7/1/2021 16:23,25-34,Engineering & Industrial,HR Specialist,,47100,5000.0,USD,,,USA,Colorado,Denver,11 - 20 years,2 - 4 years,College degree,Woman,White,29.5
7/2/2021 21:35,35-44,Computing & Technology,Product Manager,,99000,15000.0,USD,,,United States,Pennsylvania,Moon Twp. PA,11 - 20 years,11 - 20 years,College degree,Woman,White,39.5
7/5/2021 13:36,18-24,Computing & Technology,Business Intelligence Analyst,,60000,,CAD,,,Canada,,Montreal,1 year or less,1 year or less,College degree,Man,White,21.0
7/6/2021 3:38,45-54,Engineering & Industrial,Engineering Manager,,168000,17000.0,USD,,,United States,Oregon,Portland,31 - 40 years,21 - 30 years,Master's degree,Man,White,49.5
7/6/2021 3:52,45-54,Computing & Technology,Principal Engineer,,175000,125000.0,USD,,,New Zealand,,Wellington,21 - 30 years,11 - 20 years,High School,Man,White,49.5
7/6/2021 4:42,25-34,"Business, Finance & Consulting",Partner,Venture capital fund,185000,30000.0,AUD/NZD,,,New Zealand,,Auckland,8 - 10 years,8 - 10 years,College degree,Man,White,29.5
7/6/2021 14:24,35-44,Engineering & Industrial,Purchasing Specialist,,37440,0.0,USD,,,USA,Pennsylvania,Mechanicsburg,11 - 20 years,1 year or less,College degree,Woman,White,39.5
7/11/2021 19:07,18-24,Computing & Technology,Analyst,,65000,5000.0,USD,,,usa,New York,new york,2 - 4 years,2 - 4 years,College degree,Man,White,21.0
7/13/2021 16:40,45-54,Computing & Technology,Program Manager,,65000,,USD,,,United States,Idaho,Boise,11 - 20 years,11 - 20 years,College degree,Man,White,49.5
7/14/2021 12:23,25-34,"Business, Finance & Consulting",Account Coordinator ,"Support to Account managers, producers, directors and executives + social media management ",43500,0.0,USD,,,United States ,Missouri,St. Louis ,2 - 4 years,2 - 4 years,College degree,Woman,White,29.5
7/14/2021 19:39,35-44,"Business, Finance & Consulting",DevOps engineer,,135000,13500.0,USD,,,usa,Louisiana,prefer not to say,8 - 10 years,1 year or less,College degree,Man,White,39.5
7/15/2021 15:37,35-44,Engineering & Industrial,Warehouse Supervisor,,60000,0.0,USD,,,USA,Oregon,Portland,21 - 30 years,5-7 years,Master's degree,Woman,White,39.5
7/16/2021 10:33,45-54,Health & Life Sciences,Data Analyst,,80000,1300.0,USD,,,USA,North Carolina,Asheville,21 - 30 years,2 - 4 years,PhD,Woman,White,49.5
7/16/2021 18:08,45-54,Computing & Technology,Senior Software Engineer II,Team lead and Scrummaster,129000,11000.0,USD,,,US,Texas,Richardson,21 - 30 years,21 - 30 years,College degree,Woman,White,49.5
7/18/2021 16:40,25-34,"Business, Finance & Consulting",Business Analyst,I work in Finance Operations at a Health Insurance Company.,74000,6000.0,USD,,,United States,Massachusetts,Watertown,2 - 4 years,2 - 4 years,College degree,Woman,White,29.5
7/19/2021 7:30,35-44,Health & Life Sciences,Nurse practitioner,,105000,,USD,,,USA,Maryland,Havre de Grace ,11 - 20 years,2 - 4 years,Master's degree,Woman,White,39.5
7/19/2021 10:11,45-54,"Business, Finance & Consulting",Partner,sole proprietor LLC,1300000,0.0,USD,,,USA,Virginia,Alexandria,21 - 30 years,21 - 30 years,"Professional degree (MD, JD, etc.)",,White,49.5
7/19/2021 16:02,18-24,"Business, Finance & Consulting",Analyst,,32000,2500.0,GBP,,,United Kingdom,,London,1 year or less,1 year or less,Master's degree,Man,Asian or Asian American,21.0
7/19/2021 23:50,35-44,Health & Life Sciences,Psychologist,Researcher/clinician,91500,,USD,,,United States,North Carolina,Durham,8 - 10 years,8 - 10 years,PhD,Woman,White,39.5
7/20/2021 20:32,35-44,"Business, Finance & Consulting",Salesforce Consultant,,94000,7000.0,USD,,,United States,Florida,Jax,11 - 20 years,8 - 10 years,College degree,Other or prefer not to answer,Another option not listed here or prefer not to answer,39.5
7/21/2021 21:37,35-44,Health & Life Sciences,Account Manager,Reports to CEO,135000,135000.0,USD,,,Usa,Massachusetts,Remote ,11 - 20 years,11 - 20 years,Master's degree,Woman,White,39.5
7/22/2021 11:49,25-34,Computing & Technology,Process engineer,,107000,5000.0,USD,,,USA,Massachusetts,Boston,5-7 years,2 - 4 years,College degree,Woman,Asian or Asian American,29.5
7/22/2021 14:57,25-34,"Business, Finance & Consulting",Human Resources Administrator,,58000,,USD,,,USA,Massachusetts,Boston,8 - 10 years,1 year or less,College degree,Woman,White,29.5
7/24/2021 16:38,18-24,Computing & Technology,Software Engineer,,195000,,USD,,,USA,New York,New York City,2 - 4 years,2 - 4 years,College degree,Woman,Asian or Asian American,21.0
7/26/2021 12:18,25-34,Engineering & Industrial,Human Resources Coordinator,,39520,2500.0,USD,,,United States,Colorado,Grand Junction,2 - 4 years,2 - 4 years,Some college,Man,White,29.5
7/26/2021 14:50,25-34,Computing & Technology,Junior Software Engineer,,90000,,USD,,,US,California,"San Francisco, but company is Boston based",5-7 years,1 year or less,College degree,Woman,White,29.5
7/26/2021 21:23,25-34,Computing & Technology,Software Engineer,,140000,0.0,USD,,,US,California,Palo Alto,5-7 years,2 - 4 years,College degree,,,29.5
7/26/2021 21:29,18-24,"Business, Finance & Consulting",Business manager,,130000,10000.0,USD,,,United states,Virginia,McLean,2 - 4 years,2 - 4 years,College degree,Woman,Asian or Asian American,21.0
7/28/2021 13:40,18-24,"Business, Finance & Consulting",Management consultant ,,65000,0.0,USD,,,USA ,"New York, Virginia",New York City ,1 year or less,1 year or less,College degree,Woman,White,21.0
7/28/2021 17:31,25-34,Computing & Technology,Product Designer,,120000,12000.0,USD,,,USA,New York,NYC,2 - 4 years,2 - 4 years,Master's degree,Woman,Asian or Asian American,29.5
7/28/2021 18:12,45-54,Computing & Technology,Operations Manager,,100000,12000.0,USD,,,USA,California,Los Angeles,21 - 30 years,11 - 20 years,College degree,Woman,White,49.5
7/29/2021 2:24,35-44,Government & Public Services,Programme Manager,I'm in charge of a small sub-programme in public administration,47000,,EUR,,,Austria,,Vienna,11 - 20 years,11 - 20 years,Master's degree,Woman,White,39.5
7/29/2021 22:18,35-44,"Business, Finance & Consulting",Executive assistant,,62000,5000.0,USD,,,United States,Illinois,Chicago,5-7 years,5-7 years,College degree,Woman,White,39.5
7/30/2021 15:30,25-34,Computing & Technology,Software Developer,iOS Developer,500000,0.0,Other,INR,,India,,Mumbai,2 - 4 years,2 - 4 years,College degree,Man,Asian or Asian American,29.5
7/31/2021 22:08,55-64,"Business, Finance & Consulting",Customer Service,"new accounts, servicing existing accounts, processing transactions",28080,2000.0,USD,,,US,Wisconsin,Minocqua,21 - 30 years,5-7 years,College degree,Woman,White,59.5
8/3/2021 1:32,35-44,Computing & Technology,Senior Software Engineer,Front End Engineer,287000,,USD,,,USA,Washington,Seattle,11 - 20 years,11 - 20 years,College degree,Man,White,39.5
8/3/2021 18:37,25-34,"Business, Finance & Consulting",Consultant,,130000,0.0,USD,,,USA,California,"Bay Area, CA",8 - 10 years,8 - 10 years,College degree,Man,White,29.5
8/4/2021 13:17,35-44,Computing & Technology,Senior Project Manager,"Working in tech industry, doing project management and operational excellence",52000,43000.0,USD,,,Thailand,,Bangkok,11 - 20 years,5-7 years,Master's degree,Woman,Asian or Asian American,39.5
8/4/2021 14:18,35-44,"Business, Finance & Consulting",Vice President,Product Management,195000,100000.0,USD,,,United States,New York,New York Metro ,11 - 20 years,11 - 20 years,College degree,Man,Asian or Asian American,39.5
8/5/2021 22:49,35-44,"Business, Finance & Consulting",Manager,,95000,10000.0,CAD,,,Canada ,,Vancouver,5-7 years,5-7 years,"Professional degree (MD, JD, etc.)",Woman,White,39.5
8/6/2021 10:39,25-34,Computing & Technology,Systems Engineer,,75000,,EUR,,,France,,Paris,5-7 years,5-7 years,Master's degree,Man,Black or African American,29.5
8/6/2021 12:57,35-44,"Business, Finance & Consulting",Banker,Entry level,40000,2000.0,USD,,,United States,Ohio,Columbus,2 - 4 years,2 - 4 years,College degree,Woman,White,39.5
8/9/2021 19:59,25-34,Health & Life Sciences,Project Manager,,101000,10000.0,USD,,,USA,Virginia,Richmond,8 - 10 years,8 - 10 years,Master's degree,Man,White,29.5
8/10/2021 20:13,25-34,Government & Public Services,School social worker,,54000,,USD,,,United states,Minnesota,St. Paul,1 year or less,1 year or less,Master's degree,Woman,White,29.5
8/12/2021 0:02,25-34,Computing & Technology,Solutions Engineer,"Sales Engineer, Pre-sales Engineer",140000,,USD,,,United States,Georgia,Atlanta,8 - 10 years,2 - 4 years,College degree,Woman,White,29.5
8/13/2021 12:31,35-44,Computing & Technology,Consulting Manager,Workday HCM Implementation consultant,150000,40000.0,USD,,,United States of America,Georgia,Atlanta,11 - 20 years,5-7 years,Master's degree,Woman,White,39.5
8/13/2021 12:36,55-64,Engineering & Industrial,Human Resources Manager,,45000,0.0,USD,,,US,Georgia,Conyers,31 - 40 years,8 - 10 years,College degree,Woman,White,59.5
8/13/2021 13:19,35-44,Health & Life Sciences,"Director, Revenue Cycle",,115000,11500.0,USD,,,United States,Minnesota,Saint Paul,11 - 20 years,11 - 20 years,Master's degree,Woman,White,39.5
8/13/2021 14:00,25-34,Computing & Technology,Product Manager,,82500,,USD,,,USA,Louisiana,New Orleans,5-7 years,5-7 years,Master's degree,Woman,White,29.5
8/13/2021 14:10,35-44,Computing & Technology,Office Administrator,,48000,,USD,,,United States,Ohio,Beachwood,11 - 20 years,11 - 20 years,College degree,Woman,White,39.5
8/13/2021 14:17,35-44,Health & Life Sciences,Technician ,,52000,0.0,USD,,,US,Florida,Estero,21 - 30 years,21 - 30 years,College degree,Woman,White,39.5
8/13/2021 14:31,35-44,Computing & Technology,Accounting Manager,,85000,,USD,,,United States,Michigan,Grand Rapids,11 - 20 years,8 - 10 years,College degree,Woman,White,39.5
8/13/2021 15:05,35-44,Engineering & Industrial,Senior financial analyst,,86000,3200.0,USD,,,USA,Ohio,Cleveland,11 - 20 years,11 - 20 years,Master's degree,Woman,White,39.5
8/13/2021 15:51,45-54,Government & Public Services,Director,,171000,0.0,USD,,,USA,New York,New York City,11 - 20 years,8 - 10 years,Master's degree,Woman,Asian or Asian American,49.5
8/13/2021 16:51,25-34,Computing & Technology,Systems Engineer,Cyber security,77000,12000.0,USD,,,US,Arkansas,Bentonville,2 - 4 years,2 - 4 years,College degree,Man,White,29.5
8/13/2021 17:00,25-34,Health & Life Sciences,Business Systems Analyst,,80000,5000.0,USD,,,United States,Washington,Seattle,8 - 10 years,2 - 4 years,College degree,Woman,White,29.5
8/13/2021 23:08,65 or over,Health & Life Sciences,Physician Assistant,,134000,3500.0,USD,,,USA,California,Pasadena,21 - 30 years,11 - 20 years,Master's degree,Woman,White,65.0
8/13/2021 23:17,45-54,"Business, Finance & Consulting",Biologist,,59000,,USD,,,USA,Arizona,Tucson,11 - 20 years,11 - 20 years,Master's degree,Woman,White,49.5
8/14/2021 1:55,25-34,Government & Public Services,Investigator,,55000,0.0,USD,,,USA ,Illinois,Chicago,5-7 years,2 - 4 years,College degree,Woman,Another option not listed here or prefer not to answer,29.5
8/14/2021 2:24,18-24,Engineering & Industrial,Design Engineer,2-year early career rotation program,79000,10000.0,USD,,Sign-on bonus and relocation assistance,United States,Florida,Jupiter,1 year or less,1 year or less,Master's degree,Woman,White,21.0
8/14/2021 12:25,18-24,Computing & Technology,Digital Marketing Specialist,,48000,1000.0,USD,,,US,North Carolina,Raleigh,2 - 4 years,2 - 4 years,College degree,Woman,White,21.0
8/14/2021 19:00,35-44,Government & Public Services,Team Lead,,112000,0.0,CAD,,,Policy,,Toronto,8 - 10 years,8 - 10 years,PhD,Woman,White,39.5
8/15/2021 17:01,25-34,"Business, Finance & Consulting",Vice President,,160000,70000.0,USD,,,United States,New York,New York,5-7 years,2 - 4 years,Master's degree,Woman,White,29.5
8/16/2021 12:30,25-34,"Business, Finance & Consulting",Market Research Analyst,,44500,1000.0,USD,,,United States of America,North Carolina,Morrisville,8 - 10 years,8 - 10 years,College degree,Woman,White,29.5
8/16/2021 14:51,25-34,Computing & Technology,Principal Technical Writer,,135000,20000.0,USD,,,USA,Massachusetts,Boston,5-7 years,5-7 years,College degree,Woman,White,29.5
8/16/2021 16:49,35-44,Computing & Technology,Office Manager,"I do all the bookkeeping (AP, AR, payroll, etc) and all the HR",60000,0.0,USD,,,U.S.A.,Nebraska,Lincoln,11 - 20 years,11 - 20 years,College degree,Woman,White,39.5
8/16/2021 17:04,35-44,"Business, Finance & Consulting",Assistant Controller,in Higher Ed,66400,0.0,USD,,,usa,Illinois,Chicago,11 - 20 years,11 - 20 years,Master's degree,Woman,White,39.5
8/16/2021 17:12,45-54,Government & Public Services,Program Analyst,,118000,3500.0,USD,,,USA,District of Columbia,"Washington, D.C. ",11 - 20 years,8 - 10 years,"Professional degree (MD, JD, etc.)",Woman,Black or African American,49.5
8/16/2021 20:46,35-44,Computing & Technology,Data Lead,Manager and tech lead of a data analytics team,140000,,USD,,,United States,Missouri,St. Louis,11 - 20 years,8 - 10 years,Master's degree,Woman,White,39.5
8/16/2021 20:48,25-34,Computing & Technology,Procurement Analyst,,75000,0.0,USD,,,USA,Arizona,Phoenix,5-7 years,5-7 years,College degree,Woman,White,29.5
8/16/2021 22:41,25-34,Computing & Technology,Senior Data Analyst,Analytics Engineering Tech Lead,110000,20000.0,USD,,,USA,New York,NYC,5-7 years,5-7 years,College degree,Man,Asian or Asian American,29.5
8/17/2021 3:44,35-44,Computing & Technology,Technical Trainer,,55000,,CAD,,,Canada,,Toronto,8 - 10 years,2 - 4 years,College degree,Man,Another option not listed here or prefer not to answer,39.5
8/17/2021 17:45,35-44,"Business, Finance & Consulting",Administrative Assistant,,41000,,CAD,,,Canada,,Edmonton,11 - 20 years,5-7 years,,,,39.5
8/18/2021 14:34,25-34,"Business, Finance & Consulting",Data Engineer,,145000,,USD,,,United States,Massachusetts,Boston,8 - 10 years,5-7 years,College degree,Man,White,29.5
8/18/2021 21:35,25-34,"Business, Finance & Consulting",Finance manager,,110000,19000.0,USD,,,Usa,South Carolina,Greenville,8 - 10 years,8 - 10 years,Master's degree,Man,Another option not listed here or prefer not to answer,29.5
8/19/2021 1:07,18-24,Computing & Technology,Digital Producer,Writing and creating multimedia content for local news outlet’s online platforms,45000,500.0,USD,,,USA,Minnesota,Minneapolis,2 - 4 years,2 - 4 years,College degree,Woman,White,21.0
8/19/2021 15:40,25-34,Computing & Technology,Marketing Manager,,76000,5000.0,USD,,,United States,Colorado,Denver,5-7 years,5-7 years,College degree,Woman,"Asian or Asian American, White",29.5
8/20/2021 17:26,45-54,Government & Public Services,Attorney,,172500,0.0,USD,,,USA,Virginia,Arlington,21 - 30 years,11 - 20 years,"Professional degree (MD, JD, etc.)",Woman,White,49.5
8/20/2021 21:06,35-44,Computing & Technology,Program Manager,,170000,0.0,USD,,,United States,Virginia,Chantilly,11 - 20 years,11 - 20 years,Master's degree,Woman,White,39.5
8/22/2021 10:12,25-34,"Business, Finance & Consulting",Consultant,Technology Consultancy ,120000,25000.0,GBP,,,UK,,London ,11 - 20 years,5-7 years,PhD,Man,White,29.5
8/24/2021 9:00,55-64,Computing & Technology,Engineer,Semiconductor (chips),156000,34000.0,USD,,,USA,Massachusetts,Hudson,31 - 40 years,31 - 40 years,College degree,Man,White,59.5
8/24/2021 17:01,25-34,Computing & Technology,User Experience Researcher,,90000,,USD,,,United States,New York,New York City,5-7 years,2 - 4 years,College degree,Non-binary,White,29.5
8/25/2021 3:14,25-34,Government & Public Services,Library Assistant,,36545,0.0,USD,,,United States,Arizona,Phoenix ,5-7 years,2 - 4 years,College degree,Non-binary,White,29.5
8/25/2021 12:58,35-44,"Business, Finance & Consulting",Senior Manager,,177000,10000.0,USD,,,United States,Illinois,Chicago,11 - 20 years,11 - 20 years,"Professional degree (MD, JD, etc.)",Woman,Asian or Asian American,39.5
8/26/2021 18:38,35-44,"Business, Finance & Consulting",Consultant ,,132500,0.0,USD,,,USA,District of Columbia,"Washington, DC",11 - 20 years,8 - 10 years,Master's degree,Woman,"Hispanic, Latino, or Spanish origin, White",39.5
8/27/2021 19:05,25-34,"Business, Finance & Consulting",Recruiting Coordinator,,45000,4500.0,USD,,,USA,Washington,Seattle,5-7 years,2 - 4 years,Master's degree,Non-binary,White,29.5
8/29/2021 5:00,25-34,Engineering & Industrial,Operations Manager,Overseeing operations behind our service fulfillment ,60000,12000.0,EUR,,,Germany,,Duesseldorf,5-7 years,2 - 4 years,Master's degree,Woman,White,29.5
8/30/2021 22:31,35-44,Computing & Technology,Product Manager,,106000,,USD,,,United States,Virginia,Richmond,11 - 20 years,11 - 20 years,College degree,Woman,White,39.5
8/31/2021 10:56,25-34,Computing & Technology,Software engineer ,,125000,,USD,,,United States,Kentucky,Louisville,5-7 years,5-7 years,College degree,Man,White,29.5
8/31/2021 22:26,25-34,Health & Life Sciences,Senior Data Analyst,,100000,0.0,USD,,On Contract role,United States,California,Los Angeles,1 year or less,1 year or less,Master's degree,Man,Asian or Asian American,29.5
9/5/2021 20:39,45-54,"Business, Finance & Consulting",Director of Operations ,I run the back office of a tech staffing agency ,82500,0.0,USD,,,USA,Michigan,Grand Rapids ,21 - 30 years,8 - 10 years,College degree,Woman,White,49.5
9/7/2021 18:52,25-34,Health & Life Sciences,Nurse Practitioner,Primary Care,90000,0.0,USD,,,USA,Rhode Island,East Providence,1 year or less,1 year or less,Master's degree,Man,White,29.5
9/8/2021 13:18,25-34,"Business, Finance & Consulting",Chief of Staff,,70000,10000.0,USD,,,United States,Kentucky,Louisville,8 - 10 years,2 - 4 years,Master's degree,Woman,White,29.5
9/9/2021 12:39,18-24,Health & Life Sciences,Intern,,30000,,USD,,,United States,Georgia,Lawrenceville,2 - 4 years,2 - 4 years,Some college,Man,White,21.0
9/9/2021 14:12,18-24,"Business, Finance & Consulting",Business Analyst ,Solutions or Product Owner ,72937,16212.0,USD,,,United States,Georgia,Atlanta ,1 year or less,1 year or less,College degree,Man,White,21.0
9/9/2021 15:32,18-24,"Business, Finance & Consulting",Business Analyst,Solution or Product Owner,72937,16212.0,USD,,,United States,Georgia,Atlanta,1 year or less,1 year or less,College degree,Man,White,21.0
9/10/2021 15:01,25-34,Engineering & Industrial,Sales Engineer,,94710,4000.0,CAD,,,Canada,,Vancouver,8 - 10 years,2 - 4 years,College degree,Woman,White,29.5
9/10/2021 16:08,25-34,Computing & Technology,Senior Marketing Manager,,127000,,USD,,,USA,Texas,Austin,8 - 10 years,8 - 10 years,College degree,Woman,White,29.5
9/12/2021 10:54,18-24,Health & Life Sciences,Information Analyst,,26104,,GBP,,,United Kingdom,,Glasgow,1 year or less,1 year or less,College degree,Man,White,21.0
9/14/2021 15:46,45-54,Health & Life Sciences,operations manager,,165000,45000.0,USD,,,United States,New Jersey,East Hanover,21 - 30 years,21 - 30 years,Master's degree,Woman,White,49.5
9/15/2021 11:54,25-34,Computing & Technology,Sales Engineer,I am the technical resource on the sales team that provides demos of our software to prospects during the sales cycle.,90000,10000.0,USD,,,United States,Illinois,Chicago,5-7 years,5-7 years,College degree,Woman,White,29.5
9/15/2021 12:23,25-34,"Business, Finance & Consulting",Account Supervisor,,85000,0.0,USD,,,United States,Illinois,Chicago,5-7 years,5-7 years,College degree,Woman,White,29.5
9/15/2021 17:02,25-34,Engineering & Industrial,Proposal Coordinator,,72328,1500.0,USD,,,United States,District of Columbia,Washington,5-7 years,5-7 years,College degree,Woman,White,29.5
9/17/2021 11:17,35-44,"Business, Finance & Consulting",Administrative Assistant,,45000,0.0,USD,,,United States,Wisconsin,Madison,8 - 10 years,2 - 4 years,College degree,Woman,White,39.5
9/19/2021 0:37,25-34,"Business, Finance & Consulting",Chief of Staff,,70000,,USD,,,United States,Kentucky,Louisville,8 - 10 years,5-7 years,Master's degree,Woman,White,29.5
9/19/2021 0:38,25-34,"Business, Finance & Consulting",Chief of Staff,,70000,,USD,,,United States,Kentucky,Louisville,8 - 10 years,5-7 years,Master's degree,Woman,White,29.5
9/23/2021 16:27,25-34,Computing & Technology,Analytics Manager,,93000,13000.0,USD,,,USA,Oregon,Portland,5-7 years,5-7 years,College degree,Man,"Asian or Asian American, White",29.5
9/28/2021 12:34,25-34,Health & Life Sciences,Office Manager,,56000,0.0,USD,,,USA,New York,Long Beach,5-7 years,2 - 4 years,College degree,Woman,White,29.5
9/30/2021 17:14,25-34,"Business, Finance & Consulting",Director of Marketing,,156000,,USD,,,U.S.,Massachusetts,Boston,11 - 20 years,8 - 10 years,College degree,Man,White,29.5
9/30/2021 23:50,35-44,Computing & Technology,Senior Program Manager,Project Manager,125000,30000.0,USD,,,USA,Washington,Spokane,21 - 30 years,11 - 20 years,College degree,Woman,Native American or Alaska Native,39.5
10/2/2021 17:01,25-34,"Business, Finance & Consulting",Executive Assistant,,95000,,USD,,,United States,New York,New York,8 - 10 years,8 - 10 years,College degree,Woman,White,29.5
10/3/2021 11:50,18-24,Computing & Technology,Data Analyst,,110000,,USD,,,US,California,Los Angeles,2 - 4 years,1 year or less,College degree,Man,Asian or Asian American,21.0
10/5/2021 20:57,25-34,Government & Public Services,Foreign Service Officer,U.S Diplomat,112000,,USD,,,United States,District of Columbia,Washington,5-7 years,5-7 years,Master's degree,Woman,"Middle Eastern or Northern African, White",29.5
10/6/2021 1:13,35-44,Computing & Technology,Software Architect,,106000,0.0,USD,,,United States,Maryland,"Baltimore, MD",8 - 10 years,8 - 10 years,College degree,Man,White,39.5
10/6/2021 15:17,25-34,Computing & Technology,Senior Analyst,,109000,47000.0,USD,,,US,New York,New York,5-7 years,2 - 4 years,College degree,Woman,White,29.5
10/7/2021 12:13,25-34,"Business, Finance & Consulting",Director,,90000,2700.0,USD,,,United States,Michigan,Ann Arbor,11 - 20 years,8 - 10 years,Master's degree,Woman,White,29.5
10/7/2021 22:37,45-54,Computing & Technology,Senior Engineering Manager,,195000,84000.0,USD,,,USA,Oregon,Portland,31 - 40 years,21 - 30 years,College degree,Man,White,49.5
10/13/2021 19:00,25-34,Health & Life Sciences,Physiotherapist,,105000,0.0,AUD/NZD,,,Australia,,Perth,2 - 4 years,2 - 4 years,College degree,Man,White,29.5
